Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyle Lowry,41:11,9,13,.692,4,8,.500,5,6,.833,0,3,3,7,2,0,5,2,27,-6,0
Fred VanVleet,33:11,2,9,.222,1,7,.143,3,4,.750,0,1,1,2,0,0,1,3,8,+14,0
OG Anunoby,32:57,7,12,.583,4,7,.571,0,2,.000,2,2,4,0,0,1,0,2,18,0,0
DeMar DeRozan,27:48,3,12,.250,0,0,nan,2,2,1.000,1,3,4,2,2,2,3,3,8,-23,0
Jonas Valanciunas,19:35,3,6,.500,0,0,nan,4,4,1.000,3,8,11,0,0,2,4,3,10,-3,0
C.J. Miles,34:15,5,9,.556,3,7,.429,0,1,.000,2,4,6,1,1,0,1,4,13,+6,0
Serge Ibaka,28:17,3,7,.429,1,3,.333,4,4,1.000,1,7,8,1,0,4,2,6,11,+3,0
Pascal Siakam,14:24,3,6,.500,0,0,nan,0,0,nan,3,0,3,0,0,0,1,4,6,-2,0
Delon Wright,8:22,0,1,.000,0,1,.000,2,2,1.000,0,1,1,1,0,2,0,1,2,+1,0
Lucas Nogueira,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jakob Poeltl,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Lorenzo Brown,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Norman Powell,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,75,.467,13,33,.394,20,25,.800,12,29,41,14,5,11,17,28,103,nan,0
LeBron James,41:16,14,26,.538,1,4,.250,9,11,.818,1,5,6,7,3,1,4,1,38,+2,1
Kevin Love,38:22,7,14,.500,1,3,.333,6,7,.857,1,15,16,2,1,1,1,3,21,+20,1
George Hill,34:38,4,7,.571,2,3,.667,2,2,1.000,0,1,1,2,0,1,3,4,12,+6,1
Kyle Korver,33:09,6,8,.750,4,6,.667,2,2,1.000,0,4,4,2,0,0,1,0,18,+11,1
J.R. Smith,25:57,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,1,0,0,4,0,-4,1
Jeff Green,31:09,5,12,.417,0,3,.000,1,3,.333,1,1,2,2,0,1,0,1,11,+3,1
Tristan Thompson,13:31,0,1,.000,0,0,nan,0,0,nan,2,1,3,0,0,0,0,1,0,-9,1
Jordan Clarkson,11:20,2,7,.286,1,4,.250,0,0,nan,0,1,1,1,2,0,1,1,5,-11,1
Rodney Hood,10:38,0,2,.000,0,1,.000,0,0,nan,1,1,2,1,0,0,0,4,0,-8,1
Larry Nance,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cedi Osman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,75,.467,13,33,.394,20,25,.800,12,29,41,14,5,11,17,28,103,nan,240,1
